year,month,line,station,n_records,pax_sum,baseline_p90,coverage_ratio,flag_low_coverage,flag_zero_records,rank_cov
2024,9,LineaE,Entre Rios,2104,68884.0,2118.1,0.9933430905056418,False,False,10.0
2024,9,LineaH,Cordoba,2088,150135.0,2142.7,0.974471461240491,False,False,1.0
2024,9,LineaH,Facultad de Derecho,2100,135273.0,2142.7,0.9800718719372755,False,False,2.0
2024,9,LineaH,Corrientes,2114,99807.0,2142.7,0.9866056844168574,False,False,3.0
2024,9,LineaH,Hospitales,2118,300596.0,2142.7,0.9884724879824521,False,False,4.0
2024,9,LineaH,Las Heras,2127,204223.0,2142.7,0.9926727960050404,False,False,5.0
2024,9,LineaH,Venezuela,2127,121177.0,2142.7,0.9926727960050404,False,False,6.0
2024,9,LineaH,Patricios,2129,243900.0,2142.7,0.9936061977878379,False,False,7.0
2024,9,LineaH,Humberto I,2135,115425.0,2142.7,0.9964064031362301,False,False,8.0
2024,9,LineaH,Inclan,2138,108613.0,2142.7,0.9978065058104262,False,False,9.0
2024,9,LineaH,Santa Fe,2140,226053.0,2142.7,0.9987399075932236,False,False,10.0
2024,10,LineaA,Pasco,1984,40477.0,2111.3,0.9397053947804669,False,False,1.0
2024,10,LineaA,Alberti,2016,80071.0,2111.3,0.9548619334059584,False,False,2.0
2024,10,LineaA,Flores,2060,194732.0,2111.3,0.975702174016009,False,False,3.0
2024,10,LineaA,Piedras,2062,77995.0,2111.3,0.9766494576801023,False,False,4.0
2024,10,LineaA,Peru,2071,143880.0,2111.3,0.9809122341685217,False,False,5.0
2024,10,LineaA,Puan,2084,110285.0,2111.3,0.9870695779851275,False,False,6.0
2024,10,LineaA,Saenz Peña,2091,119435.0,2111.3,0.9903850708094538,False,False,7.0
2024,10,LineaA,Primera Junta,2092,216801.0,2111.3,0.9908587126415004,False,False,8.0
2024,10,LineaA,Carabobo,2093,167102.0,2111.3,0.9913323544735471,False,False,9.0
2024,10,LineaA,San Pedrito,2093,496668.0,2111.3,0.9913323544735471,False,False,10.0
2024,10,LineaB,Tronador,1992,77952.0,2107.6,0.9451508825204024,False,False,1.0
2024,10,LineaB,Uruguay,2020,186286.0,2107.6,0.9584361358891631,False,False,2.0
2024,10,LineaB,Malabia,2030,253567.0,2107.6,0.963180869235149,False,False,3.0
2024,10,LineaB,Carlos Gardel,2034,237511.0,2107.6,0.9650787625735434,False,False,4.0
2024,10,LineaB,Echeverria,2046,98289.0,2107.6,0.9707724425887265,False,False,5.0
2024,10,LineaB,Pueyrredon,2053,170205.0,2107.6,0.9740937559309167,False,False,6.0
2024,10,LineaB,Leandro N. Alem,2056,297972.0,2107.6,0.9755171759347125,False,False,7.0
2024,10,LineaB,Los Incas,2063,134174.0,2107.6,0.9788384892769026,False,False,8.0
2024,10,LineaB,Florida,2074,200385.0,2107.6,0.9840576959574873,False,False,9.0
2024,10,LineaB,Callao.B,2079,208917.0,2107.6,0.9864300626304802,False,False,10.0
2024,10,LineaC,Diagonal Norte,2045,80365.0,2108.2,0.9700218195617115,False,False,1.0
2024,10,LineaC,General San Martin,2045,75799.0,2108.2,0.9700218195617115,False,False,2.0
2024,10,LineaC,Lavalle,2054,100721.0,2108.2,0.9742908642443792,False,False,3.0
2024,10,LineaC,San Juan,2071,78736.0,2108.2,0.9823546153116404,False,False,4.0
2024,10,LineaC,Avenida de Mayo,2077,68977.0,2108.2,0.9852006451000854,False,False,5.0
2024,10,LineaC,Mariano Moreno,2088,81876.0,2108.2,0.9904183663789016,False,False,6.0
2024,10,LineaC,Constitucion,2100,1380906.0,2108.2,0.9961104259557918,False,False,7.0
2024,10,LineaC,Retiro,2107,510842.0,2108.2,0.999430794042311,False,False,8.0
2024,10,LineaC,Independencia,2113,97214.0,2108.2,1.0022768238307562,False,False,9.0
2024,10,LineaD,Scalabrini Ortiz,1388,110480.0,2110.0,0.6578199052132702,True,False,1.0
2024,10,LineaD,Tribunales,1999,168088.0,2110.0,0.9473933649289099,False,False,2.0
2024,10,LineaD,Jose Hernandez,2057,167720.0,2110.0,0.9748815165876777,False,False,3.0
2024,10,LineaD,9 de julio,2059,71000.0,2110.0,0.975829383886256,False,False,4.0
2024,10,LineaD,Olleros,2065,163476.0,2110.0,0.9786729857819905,False,False,5.0
2024,10,LineaD,Juramento,2072,244067.0,2110.0,0.9819905213270143,False,False,6.0
2024,10,LineaD,Facultad de Medicina,2083,247492.0,2110.0,0.9872037914691943,False,False,7.0
2024,10,LineaD,Agüero,2092,136475.0,2110.0,0.9914691943127962,False,False,8.0
2024,10,LineaD,Pueyrredon.D,2093,110781.0,2110.0,0.9919431279620853,False,False,9.0
2024,10,LineaD,Palermo,2097,274329.0,2110.0,0.9938388625592417,False,False,10.0
2024,10,LineaE,Varela,1944,42711.0,2096.5,0.9272597185785834,False,False,1.0
2024,10,LineaE,Medalla Milagrosa,1998,36798.0,2096.5,0.953016932983544,False,False,2.0
2024,10,LineaE,Urquiza,2016,57696.0,2096.5,0.9616026711185309,False,False,3.0
2024,10,LineaE,Catalinas,2039,83651.0,2096.5,0.9725733365132363,False,False,4.0
2024,10,LineaE,Emilio Mitre,2050,79357.0,2096.5,0.9778201764846172,False,False,5.0
2024,10,LineaE,General Belgrano,2057,65246.0,2096.5,0.9811590746482233,False,False,6.0
2024,10,LineaE,Pichincha,2062,38761.0,2096.5,0.9835440019079418,False,False,7.0
2024,10,LineaE,Pza. de los Virreyes,2064,169942.0,2096.5,0.9844979728118293,False,False,8.0
2024,10,LineaE,Jujuy,2067,45093.0,2096.5,0.9859289291676604,False,False,9.0
2024,10,LineaE,Entre Rios,2078,65336.0,2096.5,0.9911757691390413,False,False,10.0
2024,10,LineaH,Las Heras,2036,154893.0,2116.8,0.9618291761148903,False,False,1.0
2024,10,LineaH,Facultad de Derecho,2077,106371.0,2116.8,0.9811980347694632,False,False,2.0
2024,10,LineaH,Patricios,2077,169884.0,2116.8,0.9811980347694632,False,False,3.0
2024,10,LineaH,Corrientes,2081,82159.0,2116.8,0.9830876795162509,False,False,4.0
2024,10,LineaH,Venezuela,2083,89175.0,2116.8,0.9840325018896446,False,False,5.0
2024,10,LineaH,Cordoba,2085,125144.0,2116.8,0.9849773242630384,False,False,6.0
2024,10,LineaH,Hospitales,2088,236225.0,2116.8,0.9863945578231291,False,False,7.0
2024,10,LineaH,Caseros,2090,107169.0,2116.8,0.987339380196523,False,False,8.0
2024,10,LineaH,Santa Fe,2104,184219.0,2116.8,0.9939531368102796,False,False,9.0
2024,10,LineaH,Inclan,2115,89863.0,2116.8,0.9991496598639454,False,False,10.0
2024,11,LineaA,Pasco,2012,40045.0,2105.2,0.9557286718601559,False,False,1.0
2024,11,LineaA,Peru,2028,142298.0,2105.2,0.9633288998669961,False,False,2.0
2024,11,LineaA,Flores,2056,185638.0,2105.2,0.9766292988789664,False,False,3.0
2024,11,LineaA,Piedras,2059,74754.0,2105.2,0.978054341630249,False,False,4.0
2024,11,LineaA,Puan,2074,106600.0,2105.2,0.9851795553866617,False,False,5.0
2024,11,LineaA,Carabobo,2077,168571.0,2105.2,0.9866045981379442,False,False,6.0
2024,11,LineaA,Alberti,2084,74906.0,2105.2,0.9899296978909368,False,False,7.0
2024,11,LineaA,Saenz Peña,2091,118185.0,2105.2,0.9932547976439294,False,False,8.0
2024,11,LineaA,Congreso,2093,186932.0,2105.2,0.9942048261447844,False,False,9.0
2024,11,LineaA,Rio de Janeiro,2093,161328.0,2105.2,0.9942048261447844,False,False,10.0
2024,11,LineaB,Echeverria,2037,96243.0,2102.8,0.9687083888149134,False,False,1.0
2024,11,LineaB,Tronador,2040,76700.0,2102.8,0.9701350580178808,False,False,2.0
2024,11,LineaB,Los Incas,2049,133481.0,2102.8,0.9744150656267833,False,False,3.0
2024,11,LineaB,Rosas,2064,449258.0,2102.8,0.9815484116416207,False,False,4.0
2024,11,LineaB,Pasteur,2076,153834.0,2102.8,0.9872550884534905,False,False,5.0
2024,11,LineaB,Malabia,2078,247869.0,2102.8,0.9882062012554688,False,False,6.0
2024,11,LineaB,Uruguay,2079,189864.0,2102.8,0.9886817576564579,False,False,7.0
2024,11,LineaB,Carlos Pellegrini,2080,295639.0,2102.8,0.9891573140574471,False,False,8.0
2024,11,LineaB,Pueyrredon,2081,165582.0,2102.8,0.9896328704584363,False,False,9.0
2024,11,LineaB,Florida,2082,196185.0,2102.8,0.9901084268594255,False,False,10.0
2024,11,LineaC,General San Martin,2045,73328.0,2109.4,0.9694699914667677,False,False,1.0
2024,11,LineaC,Lavalle,2059,99308.0,2109.4,0.9761069498435574,False,False,2.0
2024,11,LineaC,Diagonal Norte,2061,78875.0,2109.4,0.9770550867545273,False,False,3.0
2024,11,LineaC,Mariano Moreno,2062,74895.0,2109.4,0.9775291552100123,False,False,4.0
2024,11,LineaC,San Juan,2068,76563.0,2109.4,0.9803735659429221,False,False,5.0
2024,11,LineaC,Avenida de Mayo,2076,69072.0,2109.4,0.9841661135868018,False,False,6.0
2024,11,LineaC,Retiro,2095,497298.0,2109.4,0.9931734142410164,False,False,7.0
2024,11,LineaC,Independencia,2109,89198.0,2109.4,0.9998103726178059,False,False,8.0
2024,11,LineaC,Constitucion,2111,1310967.0,2109.4,1.0007585095287759,False,False,9.0
2024,11,LineaD,Tribunales,2060,168027.0,2106.0,0.9781576448243114,False,False,1.0
2024,11,LineaD,Jose Hernandez,2065,167269.0,2106.0,0.9805318138651472,False,False,2.0
2024,11,LineaD,9 de julio,2068,72354.0,2106.0,0.9819563152896487,False,False,3.0
2024,11,LineaD,Juramento,2071,250056.0,2106.0,0.98338081671415,False,False,4.0
2024,11,LineaD,Olleros,2079,163333.0,2106.0,0.9871794871794872,False,False,5.0
2024,11,LineaD,Pueyrredon.D,2085,109929.0,2106.0,0.99002849002849,False,False,6.0
2024,11,LineaD,Facultad de Medicina,2092,245229.0,2106.0,0.99335232668566,False,False,7.0
2024,11,LineaD,Agüero,2095,139729.0,2106.0,0.9947768281101614,False,False,8.0
2024,11,LineaD,Palermo,2095,274207.0,2106.0,0.9947768281101614,False,False,9.0
2024,11,LineaD,Ministro Carranza,2100,175787.0,2106.0,0.9971509971509972,False,False,10.0
2024,11,LineaE,Varela,1923,40883.0,2097.9,0.9166309166309166,False,False,1.0
2024,11,LineaE,Medalla Milagrosa,2001,37177.0,2097.9,0.9538109538109538,False,False,2.0
2024,11,LineaE,Emilio Mitre,2036,80848.0,2097.9,0.9704943038276371,False,False,3.0
2024,11,LineaE,Catalinas,2050,77716.0,2097.9,0.9771676438343104,False,False,4.0
2024,11,LineaE,Pza. de los Virreyes,2050,167464.0,2097.9,0.9771676438343104,False,False,5.0
2024,11,LineaE,Urquiza,2057,57403.0,2097.9,0.9805043138376471,False,False,6.0
2024,11,LineaE,General Belgrano,2062,61826.0,2097.9,0.9828876495543162,False,False,7.0
2024,11,LineaE,Jose Maria Moreno,2069,76152.0,2097.9,0.9862243195576529,False,False,8.0
2024,11,LineaE,Jujuy,2074,44589.0,2097.9,0.9886076552743219,False,False,9.0
2024,11,LineaE,Entre Rios,2079,62216.0,2097.9,0.990990990990991,False,False,10.0
2024,11,LineaH,Facultad de Derecho,2077,113631.0,2113.4,0.9827765685625058,False,False,1.0
2024,11,LineaH,Las Heras,2088,150899.0,2113.4,0.9879814516892211,False,False,2.0
2024,11,LineaH,Corrientes,2092,78302.0,2113.4,0.9898741364625722,False,False,3.0
2024,11,LineaH,Cordoba,2095,123102.0,2113.4,0.9912936500425854,False,False,4.0
2024,11,LineaH,Hospitales,2098,231154.0,2113.4,0.9927131636225986,False,False,5.0
2024,11,LineaH,Venezuela,2099,90075.0,2113.4,0.9931863348159363,False,False,6.0
2024,11,LineaH,Caseros,2102,103484.0,2113.4,0.9946058483959496,False,False,7.0
2024,11,LineaH,Humberto I,2103,95067.0,2113.4,0.9950790195892874,False,False,8.0
2024,11,LineaH,Patricios,2106,162710.0,2113.4,0.9964985331693006,False,False,9.0
2024,11,LineaH,Inclan,2108,90634.0,2113.4,0.9974448755559762,False,False,10.0
2024,12,LineaA,Pasco,2047,42831.0,2153.0,0.9507663725034835,False,False,1.0
2024,12,LineaA,Piedras,2086,73150.0,2153.0,0.9688806316767301,False,False,2.0
2024,12,LineaA,Flores,2092,193404.0,2153.0,0.9716674407803065,False,False,3.0
2024,12,LineaA,San Pedrito,2096,557516.0,2153.0,0.9735253135160241,False,False,4.0
2024,12,LineaA,Carabobo,2108,166103.0,2153.0,0.979098931723177,False,False,5.0
2024,12,LineaA,Puan,2112,100204.0,2153.0,0.9809568044588945,False,False,6.0
2024,12,LineaA,Alberti,2113,71679.0,2153.0,0.981421272642824,False,False,7.0
2024,12,LineaA,Primera Junta,2120,205126.0,2153.0,0.9846725499303298,False,False,8.0
2024,12,LineaA,Lima,2135,104767.0,2153.0,0.9916395726892708,False,False,9.0
2024,12,LineaA,Peru,2138,147258.0,2153.0,0.993032977241059,False,False,10.0
2024,12,LineaB,Pueyrredon.B,1882,20632.0,2165.5,0.8690833525744631,False,False,1.0
2024,12,LineaB,Echeverria,2085,92494.0,2165.5,0.9628261371507735,False,False,2.0
2024,12,LineaB,Los Incas,2102,130309.0,2165.5,0.9706765181251443,False,False,3.0
2024,12,LineaB,Tronador,2106,76297.0,2165.5,0.9725236665897021,False,False,4.0
2024,12,LineaB,Rosas,2117,439649.0,2165.5,0.9776033248672362,False,False,5.0
2024,12,LineaB,Florida,2119,202508.0,2165.5,0.9785268990995151,False,False,6.0
2024,12,LineaB,Pasteur,2141,162258.0,2165.5,0.9886862156545833,False,False,7.0
2024,12,LineaB,Pueyrredon,2141,164080.0,2165.5,0.9886862156545833,False,False,8.0
2024,12,LineaB,Angel Gallardo,2150,198557.0,2165.5,0.9928422996998384,False,False,9.0
2024,12,LineaB,Federico Lacroze,2150,406950.0,2165.5,0.9928422996998384,False,False,10.0
2024,12,LineaC,Independencia.C,1895,14432.0,2142.0,0.88468720821662,False,False,1.0
2024,12,LineaC,Retiro.C,1987,34213.0,2142.0,0.9276377217553688,False,False,2.0
2024,12,LineaC,General San Martin,2081,73055.0,2142.0,0.9715219421101774,False,False,3.0
2024,12,LineaC,Diagonal Norte,2083,92299.0,2142.0,0.9724556489262371,False,False,4.0
2024,12,LineaC,Mariano Moreno,2089,74994.0,2142.0,0.9752567693744164,False,False,5.0
2024,12,LineaC,Avenida de Mayo,2104,59981.0,2142.0,0.9822595704948646,False,False,6.0
2024,12,LineaC,Lavalle,2111,98618.0,2142.0,0.9855275443510738,False,False,7.0
2024,12,LineaC,San Juan,2118,66703.0,2142.0,0.988795518207283,False,False,8.0
2024,12,LineaC,Constitucion,2135,1265766.0,2142.0,0.9967320261437909,False,False,9.0
2024,12,LineaC,Independencia,2142,67063.0,2142.0,1.0,False,False,10.0
2024,12,LineaD,Palermo,557,72994.0,2146.5,0.2594921965991148,True,False,1.0
2024,12,LineaD,Callao.D,1216,16080.0,2146.5,0.5665036105287677,True,False,2.0
2024,12,LineaD,9 de julio,2062,66485.0,2146.5,0.9606335895644071,False,False,3.0
2024,12,LineaD,Juramento,2103,245814.0,2146.5,0.9797344514325647,False,False,4.0
2024,12,LineaD,Pueyrredon.D,2114,106696.0,2146.5,0.9848590729093873,False,False,5.0
2024,12,LineaD,Jose Hernandez,2116,157793.0,2146.5,0.9857908222688097,False,False,6.0
2024,12,LineaD,Tribunales,2117,161335.0,2146.5,0.9862566969485208,False,False,7.0
2024,12,LineaD,Congreso de Tucuman,2118,411798.0,2146.5,0.986722571628232,False,False,8.0
2024,12,LineaD,Olleros,2125,158383.0,2146.5,0.9899836943862101,False,False,9.0
2024,12,LineaD,Agüero,2131,130282.0,2146.5,0.9927789424644771,False,False,10.0
2024,12,LineaE,Retiro.E,1721,13279.0,2133.0,0.8068448195030473,False,False,1.0
2024,12,LineaE,Independencia.E,1880,16316.0,2133.0,0.8813877168307548,False,False,2.0
2024,12,LineaE,Varela,2063,39593.0,2133.0,0.9671823722456634,False,False,3.0
2024,12,LineaE,Medalla Milagrosa,2064,34915.0,2133.0,0.9676511954992968,False,False,4.0
2024,12,LineaE,Emilio Mitre,2067,73230.0,2133.0,0.9690576652601969,False,False,5.0
2024,12,LineaE,Catalinas,2070,75145.0,2133.0,0.9704641350210971,False,False,6.0
2024,12,LineaE,Pza. de los Virreyes,2080,158199.0,2133.0,0.9751523675574308,False,False,7.0
2024,12,LineaE,General Belgrano,2102,59722.0,2133.0,0.9854664791373652,False,False,8.0
2024,12,LineaE,Jose Maria Moreno,2107,69145.0,2133.0,0.9878105954055321,False,False,9.0
2024,12,LineaE,Urquiza,2116,52735.0,2133.0,0.9920300046882325,False,False,10.0
2024,12,LineaH,Facultad de Derecho,2097,68152.0,2166.3,0.9680099709181553,False,False,1.0
2024,12,LineaH,Corrientes,2124,83689.0,2166.3,0.9804736186123805,False,False,2.0
2024,12,LineaH,Cordoba,2136,106897.0,2166.3,0.9860130175875916,False,False,3.0
2024,12,LineaH,Las Heras,2145,143287.0,2166.3,0.9901675668190001,False,False,4.0
2024,12,LineaH,Venezuela,2146,86950.0,2166.3,0.9906291834002676,False,False,5.0
2024,12,LineaH,Humberto I,2149,94796.0,2166.3,0.9920140331440704,False,False,6.0
2024,12,LineaH,Inclan,2153,86532.0,2166.3,0.9938604994691409,False,False,7.0
2024,12,LineaH,Hospitales,2158,231435.0,2166.3,0.9961685823754789,False,False,8.0
2024,12,LineaH,Patricios,2159,157026.0,2166.3,0.9966301989567464,False,False,9.0
2024,12,LineaH,Caseros,2160,95738.0,2166.3,0.9970918155380141,False,False,10.0
